filename,emotion,mfcc
1021_DFA_SAD_XX,NEU,"[-1022.7945    -1022.56055    -832.7285    ...    -3.108545    -10.511236
    -1.7491775]"
1021_DFA_ANG_XX,ANG,"[-848.80597   -848.80597   -734.04846   ...   -4.185938     5.273925
    4.2604365]"
1021_DFA_FEA_XX,NEU,"[-1.0639713e+03 -1.0597875e+03 -8.5519348e+02 ...  1.6356013e+00
 -6.0337609e-01  2.5356948e-01]"
1021_DFA_DIS_XX,ANG,"[-981.4642    -981.4642    -866.43744   ...    5.8179436   13.655727
   -6.2782664]"
1021_ITS_NEU_XX,NEU,"[-9.7664996e+02 -9.7617883e+02 -8.7929022e+02 ... -5.1130080e-01
 -8.6343279e+00 -1.5899892e+00]"
1021_ITS_HAP_XX,NEU,"[-9.2189569e+02 -9.2189569e+02 -8.4972430e+02 ... -3.1920991e+00
  2.1585379e+00  4.8317665e-01]"
1021_ITS_SAD_XX,NEU,"[-1019.1836    -1018.04736    -870.75684   ...    -2.110406      7.9499493
   -11.595327 ]"
1021_ITS_ANG_XX,DIS,"[-889.962     -889.962     -784.37744   ...    1.9199878   -6.41037
    1.4453833]"
1021_ITS_FEA_XX,SAD,"[-979.02954   -979.02954   -863.82666   ...   10.097298    -1.5601832
    3.177794 ]"
1021_ITS_DIS_XX,NEU,"[-1016.9868    -1016.2622     -744.3019    ...    -2.7018385    -5.1375294
    10.828061 ]"
1021_TSI_NEU_XX,NEU,"[-999.02454   -997.1257    -770.67145   ...    9.683449    -1.8632594
    3.4579468]"
1021_TSI_HAP_XX,NEU,"[-9.3190057e+02 -9.3190057e+02 -7.7269586e+02 ... -4.2231226e+00
  1.5048397e+00  4.8819387e-01]"
1021_TSI_SAD_XX,NEU,"[-1022.2069    -1021.2621     -758.8088    ...    -5.684737     -9.818533
    -3.9522111]"
1021_TSI_ANG_XX,ANG,"[-806.82825   -806.82825   -803.79156   ...  -13.825151     5.0618076
   -5.5795193]"
1021_TSI_FEA_XX,NEU,"[-920.1827    -920.1827    -823.3423    ...    7.842231    -9.822907
   -2.9573665]"
1021_TSI_DIS_XX,NEU,"[-951.2958    -951.2958    -798.1856    ...   -4.8110294    9.245684
    7.5084095]"
1021_WSI_NEU_XX,NEU,"[-927.5098    -927.356     -819.39734   ...   -5.9315557    2.4358335
    2.4210231]"
1021_WSI_HAP_XX,NEU,"[-966.7593    -966.74536   -809.403     ...    3.458257    -3.950567
    2.3155737]"
1021_WSI_SAD_XX,NEU,"[-1.0202205e+03 -1.0178345e+03 -8.8876874e+02 ... -5.7905297e+00
 -3.2236981e+00  2.4193180e-01]"
1021_WSI_ANG_XX,ANG,"[-796.6585    -796.6585    -748.7556    ...   -4.1372604    6.242129
   -3.4409976]"
1021_WSI_FEA_XX,SAD,"[-1011.52026  -1010.955     -870.29645  ...    -3.112838    -8.790197
   -10.480324]"
1021_WSI_DIS_XX,NEU,"[-9.7592346e+02 -9.7552325e+02 -8.4112268e+02 ...  1.8352478e+01
  5.7831627e-01  7.5116038e-01]"
1022_IEO_NEU_XX,NEU,"[-900.1579    -900.1579    -897.9011    ...   -8.261562    -3.7365952
    1.9365654]"
1022_IEO_HAP_LO,NEU,"[-898.2045   -898.2045   -884.71436  ...  -17.873487  -23.606243
  -23.310684]"
1022_IEO_HAP_MD,NEU,"[-905.47577  -905.47577  -898.2185   ...  -20.997063   -8.442007
  -10.697198]"
1022_IEO_HAP_HI,NEU,"[-8.7405511e+02 -8.7405511e+02 -8.7329065e+02 ...  1.0820513e+01
 -5.2053702e-01  1.7237007e+01]"
1022_IEO_SAD_LO,NEU,"[-982.71375   -982.71375   -908.8981    ...   -4.034023    -4.626916
   -3.8320441]"
1022_IEO_SAD_MD,NEU,"[-1015.9473    -1014.4676     -922.53265   ...    -1.2249354    -2.6644833
     1.9314864]"
1022_IEO_SAD_HI,SAD,"[-9.2688837e+02 -9.2688837e+02 -9.1088678e+02 ...  1.6471105e+00
  5.5037516e-01 -1.0913830e+01]"
1022_IEO_ANG_LO,NEU,"[-712.67267   -712.67267   -712.67267   ...   -0.8759422  -14.4182415
  -13.710161 ]"
1022_IEO_ANG_MD,ANG,"[-679.84534   -679.84534   -679.84534   ...    3.9628963   10.092541
    6.103197 ]"
1022_IEO_ANG_HI,ANG,"[-654.09326   -654.09326   -654.09326   ...   -9.148706     1.4203844
    3.6333807]"
1022_IEO_FEA_LO,NEU,"[-960.76025   -960.76025   -901.69403   ...   20.141914    14.971079
   -2.1612458]"
1022_IEO_FEA_MD,NEU,"[-977.84406   -977.84406   -920.93304   ...   -6.2987475   -4.6730576
   -1.5591704]"
1022_IEO_FEA_HI,HAP,"[-773.27374   -773.27374   -773.27374   ...   -2.4010024    3.6394682
   -3.491402 ]"
1022_IEO_DIS_LO,NEU,"[-944.7253    -944.7253    -913.0627    ...   -5.961775    -6.4623747
   -2.7885935]"
1022_IEO_DIS_MD,NEU,"[-809.999     -809.999     -809.999     ...   -8.268397    -6.912837
   -2.8850818]"
1022_IEO_DIS_HI,NEU,"[-8.4491321e+02 -8.4491321e+02 -8.4193835e+02 ...  2.9804027e+00
  7.7348137e-01 -8.1459677e-01]"
1022_TIE_NEU_XX,NEU,"[-8.7302533e+02 -8.7302533e+02 -8.6770105e+02 ... -7.3179693e+00
  1.0286049e+01  1.9252954e-01]"
1022_TIE_HAP_XX,NEU,"[-8.2162726e+02 -8.2162726e+02 -8.2162726e+02 ...  1.5572836e+00
 -1.2791426e+00 -2.6547782e-02]"
1022_TIE_SAD_XX,SAD,"[-894.1305   -894.1305   -867.24817  ...  -14.490701  -24.109077
  -11.579981]"
1022_TIE_ANG_XX,ANG,"[-705.15173    -705.15173    -705.15173    ...   -0.82568085   -2.3283577
   -2.8686287 ]"
1022_TIE_FEA_XX,NEU,"[-898.7834    -898.7834    -870.8035    ...    2.2769513  -12.052217
   -4.4062123]"
1022_TIE_DIS_XX,ANG,"[-894.205     -894.205     -882.5417    ...    2.6873245   -4.0482297
    1.293245 ]"
1022_IOM_NEU_XX,NEU,"[-938.85785  -938.85785  -849.13855  ...  -10.180895  -10.889238
   -8.44284 ]"
1022_IOM_HAP_XX,NEU,"[-8.9245367e+02 -8.9245367e+02 -7.7314099e+02 ... -2.9914975e-01
  5.3002191e+00 -6.0741639e+00]"
1022_IOM_SAD_XX,NEU,"[-991.4454    -990.7848    -739.84644   ...   -8.863673   -16.27018
   -6.8559756]"
1022_IOM_ANG_XX,ANG,"[-713.12445   -713.12445   -682.24744   ...   -5.9024296   -4.9394956
   -8.765303 ]"
1022_IOM_FEA_XX,NEU,"[-9.2961340e+02 -9.2961340e+02 -8.5567932e+02 ...  6.1338696e+00
  1.5112951e+00  6.0460192e-01]"
1022_IOM_DIS_XX,DIS,"[-874.6709    -874.6709    -819.97266   ...    1.5689235   -8.67477
   -5.327714 ]"
1022_IWW_NEU_XX,NEU,"[-9.2077509e+02 -9.2077509e+02 -7.0329968e+02 ...  2.1694648e-01
  1.3439019e+01 -2.7769063e+00]"
1022_IWW_HAP_XX,NEU,"[-9.0048242e+02 -9.0048242e+02 -7.8163171e+02 ...  5.0450382e+00
  3.3610687e+00 -1.6725668e-01]"
1022_IWW_SAD_XX,FEA,"[-918.3901    -918.3901    -795.3618    ...   -6.3201985    2.8427548
   -2.679158 ]"
1022_IWW_ANG_XX,ANG,"[-664.10925   -664.10925   -655.60065   ...  -15.040557   -15.357326
    1.9271054]"
1022_IWW_FEA_XX,FEA,"[-9.5514508e+02 -9.5514508e+02 -7.9614941e+02 ... -2.7372618e+00
  2.9815302e+00 -1.4525677e-01]"
1022_IWW_DIS_XX,ANG,"[-855.1637    -855.1637    -797.2873    ...  -10.242308   -10.0294285
  -19.396446 ]"
1022_TAI_NEU_XX,NEU,"[-838.89075   -838.89075   -796.3901    ...  -13.58717     -3.5404928
   10.227867 ]"
1022_TAI_HAP_XX,HAP,"[-7.8780756e+02 -7.8780756e+02 -7.5215857e+02 ...  5.2514839e-01
  8.6946946e-01 -7.6503792e+00]"
1022_TAI_SAD_XX,DIS,"[-903.0355    -903.0355    -843.0836    ...  -15.338618    -6.4243207
   -1.7851875]"
1022_TAI_ANG_XX,ANG,"[-650.7141    -650.7141    -647.576     ...   -6.7910523   -3.7565577
  -11.619873 ]"
1022_TAI_FEA_XX,NEU,"[-8.2503046e+02 -8.2503046e+02 -7.7195636e+02 ...  7.9689026e-02
 -1.1870428e+00  8.0161095e-03]"
1022_TAI_DIS_XX,DIS,"[-800.1797    -800.1797    -702.59875   ...    1.3690715  -10.227583
   -1.6984323]"
1022_MTI_NEU_XX,NEU,"[-868.4301    -868.4301    -782.3921    ...   -5.175255    -6.950083
   -4.5583253]"
1022_MTI_HAP_XX,NEU,"[-839.07306    -839.07306    -769.0112     ...    4.6641464     0.94475436
  -14.273181  ]"
1022_MTI_SAD_XX,NEU,"[-9.1911328e+02 -9.1911328e+02 -8.3696851e+02 ...  2.3137832e-01
 -2.8156290e+00  8.5611510e-01]"
1022_MTI_ANG_XX,ANG,"[-672.27606   -672.27606   -660.7345    ...   -0.8969424   -6.9993434
   -5.137949 ]"
1022_MTI_FEA_XX,NEU,"[-7.8339581e+02 -7.8339581e+02 -7.6696283e+02 ...  4.8478899e+00
  6.8309236e-01  1.9208236e+00]"
1022_MTI_DIS_XX,NEU,"[-834.06964   -834.06964   -650.17596   ...  -21.547462    -5.2775383
   -6.3581457]"
1022_IWL_NEU_XX,NEU,"[-854.9846    -854.9846    -820.1446    ...   -8.590027   -15.428012
   -3.4364955]"
1022_IWL_HAP_XX,NEU,"[-856.32733  -856.32733  -816.44867  ...   -4.663691  -12.621824
   -3.996768]"
1022_IWL_SAD_XX,SAD,"[-947.3431    -947.2013    -849.29425   ...   -4.7772684    7.226567
   -1.9676657]"
1022_IWL_ANG_XX,ANG,"[-692.8084    -692.8084    -678.9919    ...    4.6704717    2.680285
   14.2738495]"
1022_IWL_FEA_XX,NEU,"[-793.8737   -793.8737   -734.62665  ...   -8.47908   -11.576286
   -4.325404]"
1022_IWL_DIS_XX,ANG,"[-8.3810797e+02 -8.3810797e+02 -6.6838501e+02 ...  8.1333618e+00
 -2.6507683e+00 -6.0337305e-02]"
1022_ITH_NEU_XX,NEU,"[-853.675     -853.675     -781.59674   ...    2.0769897    1.1386455
   -8.507506 ]"
1022_ITH_HAP_XX,NEU,"[-7.9023419e+02 -7.9023419e+02 -7.6454614e+02 ... -7.6438665e-02
  8.5634499e+00  1.6042856e+00]"
1022_ITH_SAD_XX,NEU,"[-9.2731866e+02 -9.2731866e+02 -7.6190735e+02 ...  0.0000000e+00
  8.0955404e-01 -3.0122652e+00]"
1022_ITH_ANG_XX,NEU,"[-6.8997443e+02 -6.8997443e+02 -6.6583398e+02 ... -7.8562349e-02
 -4.3870744e-01 -1.2740130e+00]"
1022_ITH_FEA_XX,NEU,"[-924.339     -924.339     -853.3923    ...    3.3346536  -11.086168
   -7.2142434]"
1022_ITH_DIS_XX,DIS,"[-9.1493677e+02 -9.1493677e+02 -7.6340686e+02 ... -6.4781260e-01
 -1.9283443e+01 -1.2613825e+01]"
1022_DFA_NEU_XX,NEU,"[-905.86926   -905.86926   -804.0313    ...   -6.6468797    1.9021049
   -3.1377532]"
1022_DFA_HAP_XX,HAP,"[-8.3873926e+02 -8.3873926e+02 -8.0534698e+02 ... -9.0784702e+00
  4.4545588e-01  1.2972455e+00]"
1022_DFA_SAD_XX,NEU,"[-1003.14386  -1002.8334    -862.79065  ...    -4.457531   -14.048249
    -6.580291]"
1022_DFA_ANG_XX,ANG,"[-7.3852942e+02 -7.3852942e+02 -7.3852942e+02 ...  0.0000000e+00
  0.0000000e+00  2.1541548e-01]"
1022_DFA_FEA_XX,NEU,"[-9.6129523e+02 -9.6129523e+02 -8.3565771e+02 ...  1.1437378e+00
 -4.2229609e+00 -2.3335928e-01]"
1022_DFA_DIS_XX,DIS,"[-824.24133  -824.24133  -779.8036   ...  -15.238017   -9.268915
   -4.776312]"
1022_ITS_NEU_XX,NEU,"[-915.29346   -915.29346   -824.62494   ...   -1.3276188   -1.9143558
   -3.9555962]"
1022_ITS_HAP_XX,DIS,"[-881.1493    -881.1493    -812.32654   ...   -5.8110046   -3.550173
  -11.014466 ]"
1022_ITS_SAD_XX,NEU,"[-917.8453    -917.8453    -824.8808    ...    4.3203883  -17.682354
  -11.853288 ]"
1022_ITS_ANG_XX,DIS,"[-684.5701    -684.5701    -663.27826   ...   -9.630505    -2.1356773
   -6.721837 ]"
1022_ITS_FEA_XX,NEU,"[-950.6407    -950.6407    -780.6626    ...    2.2778144   -2.6616292
   -7.081601 ]"
1022_ITS_DIS_XX,NEU,"[-9.1711310e+02 -9.1711310e+02 -8.0546960e+02 ... -5.5439720e+00
 -2.9756367e-01 -1.4407517e+01]"
1022_TSI_NEU_XX,NEU,"[-8.5545520e+02 -8.5545520e+02 -8.5418738e+02 ...  7.3394179e-01
 -3.4059181e+00 -2.4933748e+00]"
1022_TSI_HAP_XX,NEU,"[-898.5082   -898.5082   -890.03656  ...   -9.054106  -14.21809
   -7.693536]"
1022_TSI_SAD_XX,SAD,"[-1000.1774    -1000.0603     -956.736     ...    -3.1391628    -3.0516338
     9.93101  ]"
1022_TSI_ANG_XX,ANG,"[-677.8745    -677.8745    -677.8745    ...   -1.0492742    3.3735151
   -3.7195725]"
1022_TSI_FEA_XX,NEU,"[-8.8564594e+02 -8.8564594e+02 -8.0263568e+02 ...  6.9853437e-01
  5.9596453e+00  5.0043547e-01]"
1022_TSI_DIS_XX,DIS,"[-815.79474   -815.79474   -749.75555   ...   -5.2768583    4.046598
  -15.886734 ]"
1022_WSI_NEU_XX,NEU,"[-822.84607   -822.84607   -804.8023    ...   -1.1692466   -6.8651915
   -2.1091447]"
1022_WSI_HAP_XX,HAP,"[-869.6923    -869.6923    -809.88617   ...    3.9182687   -3.9153194
    1.6050502]"
1022_WSI_SAD_XX,SAD,"[-951.8783    -951.8783    -809.20807   ...    3.752812    10.360243
   -4.0090785]"
1022_WSI_ANG_XX,ANG,"[-6.7277655e+02 -6.7277655e+02 -6.5014154e+02 ...  3.9192724e-01
 -3.3277748e+00  6.6575825e-01]"
1022_WSI_FEA_XX,NEU,"[-858.6896    -858.6896    -835.54456   ...    2.4060154   -5.395898
   -4.2480893]"
1022_WSI_DIS_XX,ANG,"[-880.3872    -880.3872    -830.09827   ...   -9.489538   -12.486071
    2.1088445]"
1023_IEO_NEU_XX,NEU,"[-995.7843   -995.7103   -912.7089   ...  -11.017249   -8.680484
  -14.420439]"
1023_IEO_HAP_LO,HAP,"[-884.6608    -884.6608    -877.1679    ...   -2.732102    -5.3267355
   -9.8625555]"
1023_IEO_HAP_MD,NEU,"[-8.6007703e+02 -8.6007703e+02 -8.5924432e+02 ...  5.0785017e+00
  3.3843547e-01 -1.2327686e+01]"
1023_IEO_HAP_HI,HAP,"[-685.8092    -685.8092    -685.8092    ...  -11.783478    -5.6520176
    2.7814927]"
1023_IEO_SAD_LO,NEU,"[-932.43536  -932.43536  -907.1147   ...   -5.343025   -4.980876
   -4.797639]"
1023_IEO_SAD_MD,NEU,"[-1004.5857    -1004.5857     -930.0096    ...    -7.1059904    10.189661
    -1.8071208]"
1023_IEO_SAD_HI,NEU,"[-9.6485168e+02 -9.6481604e+02 -8.8890485e+02 ... -6.2742062e+00
  1.7382462e+00 -9.3457007e-01]"
1023_IEO_ANG_LO,NEU,"[-796.7557    -796.7557    -796.5543    ...   -7.8162823  -10.869211
    6.0646234]"
1023_IEO_ANG_MD,ANG,"[-706.1046    -706.1046    -706.1046    ...   -2.1923144    7.934197
   -3.1130948]"
1023_IEO_ANG_HI,ANG,"[-676.1421    -676.1421    -676.1421    ...   -2.2437577   -4.025954
    4.5262012]"
1023_IEO_FEA_LO,NEU,"[-1007.22174   -1007.0966     -947.6967    ...    -4.7498474   -13.198865
    -6.1178055]"
1023_IEO_FEA_MD,NEU,"[-9.9268622e+02 -9.9259973e+02 -9.2890729e+02 ...  7.1589642e+00
 -1.1582876e+01  8.1891966e-01]"
1023_IEO_FEA_HI,FEA,"[-784.8835   -784.8835   -784.8584   ...   -8.977126  -13.269791
   -6.409799]"
1023_IEO_DIS_LO,NEU,"[-998.442     -998.442     -962.2275    ...   -4.540856    -6.0094576
   -8.497025 ]"
1023_IEO_DIS_MD,NEU,"[-798.4872    -798.4872    -798.10394   ...   -9.364063    -7.6978226
   -3.1501217]"
1023_IEO_DIS_HI,FEA,"[-803.17395   -803.17395   -803.0832    ...    1.8242087   -7.181859
    5.8321495]"
1023_TIE_NEU_XX,NEU,"[-894.0297    -894.0297    -892.2457    ...   -1.3797997   -4.0012693
   -9.41584  ]"
1023_TIE_HAP_XX,HAP,"[-770.6829    -770.6829    -770.6829    ...    1.9812248    3.5972464
    2.8467605]"
1023_TIE_SAD_XX,NEU,"[-9.9073730e+02 -9.9073730e+02 -9.5718384e+02 ...  6.8557191e-01
 -9.9550972e+00 -4.5948634e+00]"
1023_TIE_ANG_XX,ANG,"[-701.5275    -701.5275    -701.5275    ...    4.3660727    6.3442965
   -6.995449 ]"
1023_TIE_FEA_XX,FEA,"[-7.5747882e+02 -7.5747882e+02 -7.5747882e+02 ... -4.7295761e-01
  4.4696550e+00 -1.9361854e+00]"
1023_TIE_DIS_XX,DIS,"[-808.5765    -808.5765    -808.5765    ...   -8.126125    -2.8379707
   -9.222623 ]"
1023_IOM_NEU_XX,NEU,"[-9.2704279e+02 -9.2704279e+02 -8.9641547e+02 ...  5.9846258e-01
  4.1740471e-01  5.4159346e+00]"
1023_IOM_HAP_XX,HAP,"[-7.9681793e+02 -7.9681793e+02 -7.9671460e+02 ...  4.8696804e-01
  1.6221352e+00  9.0301285e+00]"
1023_IOM_SAD_XX,NEU,"[-925.6083    -925.49316   -901.70306   ...    6.8673067   23.998325
    9.279222 ]"
1023_IOM_ANG_XX,ANG,"[-691.60065   -691.60065   -691.60065   ...    6.120119    -2.7983809
  -16.979313 ]"
1023_IOM_FEA_XX,NEU,"[-855.9208    -855.9208    -855.5821    ...  -30.456713   -21.454372
   -7.4307294]"
1023_IOM_DIS_XX,FEA,"[-8.4126489e+02 -8.4126489e+02 -8.4126489e+02 ... -5.6600904e-01
 -9.3906908e+00 -1.9632202e+01]"
1023_IWW_NEU_XX,NEU,"[-888.6289    -888.6289    -875.6374    ...    6.28486      8.910664
  -10.4393425]"
1023_IWW_HAP_XX,NEU,"[-808.9396   -808.9396   -808.9396   ...   -8.680448  -12.888151
  -12.81423 ]"
1023_IWW_SAD_XX,NEU,"[-985.1079    -984.97565   -904.23456   ...   -2.8998356    4.9888005
   -5.600188 ]"
1023_IWW_ANG_XX,FEA,"[-672.8476    -672.8476    -672.8476    ...  -13.579636    -6.46955
    3.9846268]"
1023_IWW_FEA_XX,FEA,"[-804.0637    -804.0637    -804.0637    ...   -9.647865   -14.398115
   -1.7813292]"
1023_IWW_DIS_XX,FEA,"[-9.1828986e+02 -9.1828986e+02 -8.9280743e+02 ...  4.0731783e+00
 -4.1618013e-01 -4.8007765e+00]"
1023_TAI_NEU_XX,NEU,"[-831.0549   -831.0549   -831.0549   ...    4.784075   10.332026
   12.530489]"
1023_TAI_HAP_XX,HAP,"[-695.46124    -695.46124    -695.46124    ...    1.8789387     0.88631046
    2.957143  ]"
1023_TAI_SAD_XX,NEU,"[-911.93286   -911.93286   -908.7489    ...    7.175475    -2.6902452
   -4.7187176]"
1023_TAI_ANG_XX,NEU,"[-665.82117   -665.82117   -665.82117   ...   -7.548212    -7.5475674
   -4.9551764]"
1023_TAI_FEA_XX,FEA,"[-744.51337  -744.51337  -744.51337  ...  -26.281937  -29.6037
  -26.291668]"
1023_TAI_DIS_XX,ANG,"[-7.6180450e+02 -7.6180450e+02 -7.6180450e+02 ...  5.9760962e+00
  3.7504928e+00 -6.7199552e-01]"
1023_MTI_NEU_XX,NEU,"[-880.72766   -880.72766   -876.5593    ...   -1.895644     7.3755155
    9.202866 ]"
1023_MTI_HAP_XX,NEU,"[-7.3628503e+02 -7.3628503e+02 -7.3628503e+02 ... -5.9493333e-01
  5.8065996e+00  2.1740470e+00]"
1023_MTI_SAD_XX,NEU,"[-915.42584  -915.42584  -910.2114   ...  -13.809742  -16.296982
   -8.669145]"
1023_MTI_ANG_XX,ANG,"[-6.84281860e+02 -6.84281860e+02 -6.84281860e+02 ...  4.30038309e+00
 -1.12834334e-01  2.31490374e+00]"
1023_MTI_FEA_XX,NEU,"[-7.9703796e+02 -7.9703796e+02 -7.9703796e+02 ...  8.2400990e+00
  4.8533487e+00 -6.5535545e-02]"
1023_MTI_DIS_XX,FEA,"[-788.1836    -788.1836    -787.96344   ...  -13.299329    -4.5402513
  -12.350603 ]"
1023_IWL_NEU_XX,NEU,"[-880.6046   -880.6046   -878.9881   ...    2.3528     10.980047
   12.202314]"
1023_IWL_HAP_XX,NEU,"[-7.0416388e+02 -7.0416388e+02 -7.0416388e+02 ... -7.0381832e-01
  2.2638667e+00 -7.6587882e+00]"
1023_IWL_SAD_XX,NEU,"[-931.11676   -931.11676   -908.9906    ...    5.765234    -3.6934445
   -6.451374 ]"
1023_IWL_ANG_XX,ANG,"[-744.56555   -744.56555   -744.5365    ...    0.           0.
    0.8118026]"
1023_IWL_FEA_XX,NEU,"[-774.9217    -774.9217    -774.9217    ...    8.410937     1.1070256
   -2.0732856]"
1023_IWL_DIS_XX,NEU,"[-909.75854   -909.75854   -904.30756   ...    2.9670393    1.6543251
   -1.3891056]"
1023_ITH_NEU_XX,NEU,"[-873.8267    -873.8267    -867.0682    ...    3.4647188   -1.2927268
   -5.270412 ]"
1023_ITH_HAP_XX,NEU,"[-821.8901    -821.8901    -813.0447    ...   -5.219555    -4.9447927
   -1.5500238]"
1023_ITH_SAD_XX,NEU,"[-989.91925   -989.91925   -902.1785    ...    3.4996986    1.8729445
    4.770376 ]"
1023_ITH_ANG_XX,ANG,"[-7.3751324e+02 -7.3751324e+02 -7.3751324e+02 ...  2.8011262e-01
 -1.8098576e+00 -4.4582951e-01]"
1023_ITH_FEA_XX,NEU,"[-808.29736   -808.29736   -806.50916   ...   -1.328613   -13.455871
    2.1626654]"
1023_ITH_DIS_XX,FEA,"[-955.79626  -955.79626  -945.6576   ...    3.040781    5.556024
   -1.926765]"
1023_DFA_NEU_XX,NEU,"[-858.3502    -858.3502    -853.12317   ...   -4.308208     1.5105802
   -1.5179353]"
1023_DFA_HAP_XX,HAP,"[-830.30444   -830.30444   -827.5815    ...    7.4455395    5.9014444
    4.55587  ]"
1023_DFA_SAD_XX,NEU,"[-981.09406   -980.8344    -887.2067    ...   -1.7332032    2.4610415
  -10.048991 ]"
1023_DFA_ANG_XX,ANG,"[-761.6604    -761.6604    -761.6604    ...    3.4159014  -14.039742
   -8.098579 ]"
1023_DFA_FEA_XX,NEU,"[-795.38324  -795.38324  -795.38324  ...  -10.721311  -12.01646
   -8.10318 ]"
1023_DFA_DIS_XX,NEU,"[-7.9792993e+02 -7.9792993e+02 -7.9792993e+02 ... -3.2703135e+00
 -7.8245437e-01 -2.0242870e-02]"
1023_ITS_NEU_XX,NEU,"[-850.9108    -850.9108    -850.6898    ...   -7.1136923  -13.262138
  -10.567147 ]"
1023_ITS_HAP_XX,HAP,"[-775.6521   -775.6521   -775.6521   ...   29.530542   32.715786
   14.505893]"
1023_ITS_SAD_XX,NEU,"[-9.9018988e+02 -9.9018988e+02 -9.6050940e+02 ...  5.6674042e+00
  7.8474045e-01  6.9868507e+00]"
1023_ITS_ANG_XX,DIS,"[-756.6142     -756.6142     -756.6142     ...   -5.020384     -0.84136784
   -6.7473507 ]"
1023_ITS_FEA_XX,FEA,"[-855.72986  -855.72986  -850.58936  ...   -3.567861   -9.425381
  -11.190235]"
1023_ITS_DIS_XX,DIS,"[-837.1521   -837.1521   -835.6949   ...  -15.929579  -10.650767
    8.13367 ]"
1023_TSI_NEU_XX,NEU,"[-805.69635   -805.69635   -805.69635   ...   11.247528     6.4234657
   -6.778044 ]"
1023_TSI_HAP_XX,HAP,"[-801.6507    -801.6507    -801.6505    ...   -6.722738    -6.5218515
   -2.9491687]"
1023_TSI_SAD_XX,NEU,"[-9.9485773e+02 -9.9485773e+02 -9.4257202e+02 ...  8.3769214e-01
 -7.6583443e+00 -6.8934751e+00]"
1023_TSI_ANG_XX,ANG,"[-7.2452911e+02 -7.2452911e+02 -7.2452911e+02 ... -2.8640256e+00
  1.6732547e+00  5.7515144e-02]"
1023_TSI_FEA_XX,FEA,"[-678.16095  -678.16095  -678.16095  ...   -7.875837  -11.353693
   -1.821938]"
1023_TSI_DIS_XX,NEU,"[-8.3697577e+02 -8.3697577e+02 -8.3697577e+02 ... -6.8621836e+00
 -7.3807180e-01 -1.5117674e+00]"
1023_WSI_NEU_XX,NEU,"[-854.7544   -854.7544   -852.5657   ...    2.854533   -5.988702
   -3.426669]"
1023_WSI_HAP_XX,NEU,"[-760.86035   -760.86035   -760.86035   ...    0.7835758   -6.297084
  -11.128527 ]"
1023_WSI_SAD_XX,NEU,"[-9.5531592e+02 -9.5531592e+02 -9.3226471e+02 ...  1.7895355e+00
  1.8531871e-01  6.1250763e+00]"
1023_WSI_ANG_XX,ANG,"[-746.08044   -746.08044   -717.9138    ...   -2.1246219  -10.878815
   -2.455768 ]"
1023_WSI_FEA_XX,ANG,"[-725.92175  -725.92175  -677.4957   ...  -23.472912  -15.107407
  -26.870348]"
1023_WSI_DIS_XX,NEU,"[-747.8731     -747.8731     -719.6119     ...  -10.31015       0.83278733
   -3.1031253 ]"
1024_IEO_NEU_XX,NEU,"[-963.9331    -963.8915    -901.848     ...   -1.8572319    2.252807
  -10.418882 ]"
1024_IEO_HAP_LO,NEU,"[-972.00275  -972.00275  -912.64923  ...   -9.591247   -9.701759
   -7.888422]"
1024_IEO_HAP_MD,NEU,"[-886.67053   -886.67053   -874.22943   ...   -4.060624    -3.5340724
   -8.214465 ]"
1024_IEO_HAP_HI,NEU,"[-950.4678    -950.4678    -891.7222    ...   -4.9723086    1.4727783
   -2.960688 ]"
1024_IEO_SAD_LO,NEU,"[-1.0711627e+03 -1.0630450e+03 -9.7837750e+02 ... -4.4952879e+00
  3.5780019e-01  6.4743891e+00]"
1024_IEO_SAD_MD,NEU,"[-972.0341    -972.0341    -854.6081    ...    1.993914   -11.007286
    7.5588026]"
1024_IEO_SAD_HI,NEU,"[-1064.6184    -1061.672      -949.64526   ...    -3.2629297     5.99086
    -6.130046 ]"
1024_IEO_ANG_LO,NEU,"[-936.3296   -936.3296   -927.3287   ...  -18.8947    -17.656271
  -15.63034 ]"
1024_IEO_ANG_MD,NEU,"[-924.4855   -924.4855   -887.19415  ...   28.197887   33.641487
   35.06665 ]"
1024_IEO_ANG_HI,ANG,"[-793.12805  -793.12805  -793.12805  ...   19.513737   19.646347
   13.744522]"
1024_IEO_FEA_LO,SAD,"[-1.0535033e+03 -1.0526532e+03 -9.3589240e+02 ...  3.0428195e-01
  9.3038189e-01 -1.2210839e+01]"
1024_IEO_FEA_MD,SAD,"[-1031.7421   -1031.5955    -960.63184  ...    -3.762257     8.161281
    -6.570079]"
1024_IEO_FEA_HI,FEA,"[-839.14264   -839.14264   -839.0098    ...   -5.6112595   12.075423
  -13.586952 ]"
1024_IEO_DIS_LO,NEU,"[-1046.722     -1045.1029     -923.08734   ...   -17.861717     -7.2619495
    -8.430979 ]"
1024_IEO_DIS_MD,DIS,"[-975.7727    -975.60297   -925.7814    ...    2.472449     8.1999855
    7.787389 ]"
1024_IEO_DIS_HI,ANG,"[-898.4511    -898.4511    -897.28235   ...    5.4537163   -9.279856
  -20.37278  ]"
1024_TIE_NEU_XX,NEU,"[-1.02270728e+03 -1.02238574e+03 -8.93390564e+02 ... -1.31475949e+00
  4.10248011e-01  4.12912279e-01]"
